(29, 4)
(21, 0)
(6, 11)
(21, 9)
(6, 20)
(39, 17)
(39, 26)
(20, 22)
(31, 22)
(12, 18)
(12, 27)
(23, 27)
(2, 4)
(4, 23)
(32, 5)
(13, 1)
(24, 1)
(32, 14)
(35, 1)
(1, 8)
(13, 10)
(24, 10)
(16, 6)
(35, 10)
(1, 17)
(13, 19)
(24, 19)
(16, 15)
(35, 19)
(13, 28)
(1, 26)
(24, 28)
(16, 24)
(35, 28)
(36, 2)
(36, 11)
(5, 5)
(17, 7)
(28, 7)
(9, 3)
(38, 14)
(5, 14)
(17, 16)
(28, 16)
(9, 12)
(36, 20)
(5, 23)
(9, 21)
(27, 29)
(6, 6)
(8, 25)
(21, 4)
(39, 3)
(39, 12)
(20, 8)
(31, 8)
(39, 21)
(20, 17)
(31, 17)
(12, 13)
(23, 13)
(20, 26)
(31, 26)
(12, 22)
(23, 22)
(4, 18)
(32, 0)
(32, 9)
(4, 27)
(1, 3)
(13, 5)
(24, 5)
(16, 1)
(32, 18)
(1, 12)
(13, 14)
(24, 14)
(16, 10)
(32, 27)
(13, 23)
(1, 21)
(24, 23)
(16, 19)
(35, 23)
(16, 28)
(36, 6)
(38, 25)
(5, 0)
(17, 2)
(28, 2)
(5, 9)
(17, 11)
(28, 11)
(9, 7)
(5, 18)
(9, 16)
(27, 15)
(27, 24)
(6, 1)
(8, 20)
(19, 20)
(30, 20)
(8, 29)
(19, 29)
(30, 29)
(11, 25)
(0, 25)
(39, 7)
(20, 3)
(31, 3)
(39, 16)
(20, 12)
(31, 12)
(39, 25)
(12, 8)
(23, 8)
(20, 21)
(4, 4)
(31, 21)
(12, 17)
(23, 17)
(4, 13)
(12, 26)
(23, 26)
(4, 22)
(32, 4)
(13, 0)
(24, 0)
(32, 13)
(35, 0)
(1, 7)
(13, 9)
(24, 9)
(16, 5)
(35, 9)
(13, 18)
(1, 16)
(24, 18)
(16, 14)
(35, 18)
(1, 25)
(16, 23)
(35, 5)
(38, 20)
(15, 27)
(26, 27)
(5, 4)
(9, 2)
(5, 13)
(27, 10)
(8, 6)
(27, 19)
(8, 15)
(19, 15)
(30, 15)
(11, 11)
(0, 11)
(8, 24)
(19, 24)
(27, 28)
(11, 20)
(0, 20)
(30, 24)
(11, 29)
(0, 29)
(39, 11)
(20, 7)
(31, 7)
(39, 20)
(12, 3)
(23, 3)
(20, 16)
(31, 16)
(12, 12)
(23, 12)
(20, 25)
(4, 8)
(31, 25)
(12, 21)
(23, 21)
(4, 17)
(4, 26)
(34, 27)
(1, 2)
(13, 4)
(24, 4)
(16, 0)
(35, 4)
(1, 11)
(35, 13)
(16, 9)
(1, 20)
(38, 6)
(38, 15)
(15, 22)
(26, 22)
(38, 24)
(7, 18)
(7, 27)
(18, 27)
(27, 5)
(8, 1)
(19, 1)
(27, 14)
(30, 1)
(8, 10)
(19, 10)
(30, 10)
(0, 6)
(11, 6)
(8, 19)
(19, 19)
(27, 23)
(11, 15)
(0, 15)
(8, 28)
(19, 28)
(30, 19)
(11, 24)
(0, 24)
(30, 28)
(20, 2)
(31, 2)
(39, 15)
(39, 6)
(20, 11)
(31, 11)
(12, 7)
(23, 7)
(31, 20)
(4, 3)
(12, 16)
(23, 16)
(4, 12)
(34, 13)
(4, 21)
(34, 22)
(37, 18)
(22, 29)
(1, 6)
(16, 4)
(15, 8)
(26, 8)
(38, 10)
(15, 17)
(26, 17)
(38, 19)
(7, 13)
(18, 13)
(15, 26)
(26, 26)
(38, 28)
(7, 22)
(18, 22)
(27, 0)
(27, 9)
(19, 5)
(8, 5)
(30, 5)
(0, 1)
(11, 1)
(8, 14)
(19, 14)
(30, 14)
(11, 10)
(0, 10)
(8, 23)
(19, 23)
(27, 27)
(11, 19)
(0, 19)
(30, 23)
(11, 28)
(0, 28)
(20, 6)
(31, 6)
(33, 25)
(12, 2)
(23, 2)
(12, 11)
(23, 11)
(4, 7)
(34, 8)
(4, 16)
(22, 15)
(34, 17)
(37, 13)
(22, 24)
(34, 26)
(1, 1)
(14, 20)
(3, 20)
(37, 22)
(14, 29)
(3, 29)
(15, 3)
(26, 3)
(38, 5)
(15, 12)
(18, 8)
