(11, 3)
(19, 16)
(30, 16)
(19, 25)
(30, 25)
(33, 27)
(44, 27)
(12, 4)
(25, 23)
(4, 0)
(4, 9)
(22, 17)
(14, 13)
(22, 26)
(37, 24)
(7, 1)
(18, 1)
(15, 14)
(18, 10)
(26, 23)
(15, 23)
(18, 19)
(48, 29)
(8, 2)
(19, 2)
(8, 11)
(11, 7)
(33, 22)
(25, 18)
(33, 31)
(25, 27)
(22, 12)
(14, 8)
(14, 17)
(15, 0)
(15, 9)
(7, 5)
(18, 5)
(15, 18)
(18, 14)
(29, 29)
(21, 25)
(11, 2)
(33, 17)
(52, 30)
(33, 26)
(44, 26)
(3, 3)
(14, 3)
(34, 18)
(14, 12)
(22, 25)
(14, 21)
(36, 27)
(7, 0)
(15, 13)
(26, 13)
(7, 9)
(18, 9)
(18, 18)
(48, 28)
(21, 11)
(29, 24)
(21, 20)
(10, 1)
(10, 10)
(33, 21)
(33, 30)
(25, 26)
(22, 11)
(14, 7)
(22, 20)
(14, 16)
(17, 18)
(7, 4)
(18, 4)
(26, 12)
(29, 28)
(21, 24)
(10, 5)
(2, 1)
(10, 14)
(25, 12)
(14, 2)
(3, 2)
(14, 11)
(36, 17)
(17, 13)
(28, 13)
(36, 26)
(47, 26)
(17, 22)
(28, 31)
(6, 3)
(6, 12)
(48, 27)
(21, 10)
(40, 23)
(21, 19)
(10, 0)
(10, 9)
(43, 24)
(24, 20)
(13, 20)
(35, 20)
(14, 6)
(16, 25)
(17, 8)
(36, 21)
(9, 4)
(17, 17)
(36, 30)
(9, 13)
(17, 26)
(6, 7)
(21, 23)
(39, 31)
(31, 27)
(20, 27)
(10, 4)
(2, 0)
(10, 13)
(13, 6)
(32, 19)
(32, 28)
(16, 11)
(24, 24)
(16, 20)
(5, 1)
(17, 3)
(17, 12)
(5, 10)
(28, 12)
(9, 8)
(28, 30)
(50, 27)
(6, 2)
(6, 11)
(21, 9)
(20, 22)
(31, 31)
(23, 27)
(2, 4)
(13, 1)
(13, 10)
(13, 19)
(24, 19)
(16, 15)
(24, 28)
(16, 24)
(5, 5)
(17, 7)
(36, 20)
(9, 3)
(17, 16)
(28, 16)
(27, 29)
(50, 31)
(6, 6)
(20, 17)
(31, 17)
(12, 13)
(31, 26)
(20, 26)
(23, 22)
(13, 5)
(32, 18)
(16, 1)
(13, 14)
(16, 10)
(24, 23)
(35, 23)
(16, 19)
(38, 25)
(5, 0)
(17, 2)
(17, 11)
(5, 9)
(9, 7)
(27, 15)
(27, 24)
(50, 26)
(6, 1)
(19, 20)
(30, 29)
(12, 8)
(20, 21)
(4, 4)
(23, 17)
(31, 30)
(23, 26)
(13, 0)
(13, 9)
(13, 18)
(24, 18)
(35, 18)
(16, 14)
(16, 23)
(38, 29)
(49, 29)
(5, 4)
(9, 2)
(27, 28)
(11, 11)
(50, 30)
(19, 24)
(12, 3)
(20, 16)
(31, 16)
(12, 12)
(23, 12)
(20, 25)
(4, 8)
(31, 25)
(23, 21)
(53, 31)
(45, 27)
(13, 4)
(16, 9)
(26, 22)
(38, 24)
(8, 1)
(27, 14)
(8, 10)
(19, 10)
(11, 6)
(19, 19)
(30, 28)
(12, 7)
(31, 20)
(4, 3)
(12, 16)
(34, 31)
(37, 27)
(15, 8)
(15, 17)
(18, 13)
(7, 13)
(38, 28)
(49, 28)
(18, 22)
(8, 5)
(0, 1)
(11, 1)
(11, 10)
(19, 23)
(33, 25)
(12, 2)
(12, 11)
(23, 11)
(4, 7)
(22, 15)
(34, 17)
(53, 30)
(22, 24)
(34, 26)
(1, 1)
(45, 26)
(15, 3)
(15, 12)
(7, 8)
